clientID,visitDate,channel,conversion,revenue
17206134,2/3/21,organic,1,567.7
17206198,1/5/21,organic,1,570.65
17216157,5/4/21,organic,1,1732.45
17216177,6/4/21,organic,1,1067.7
1721.162,4/5/21,googlePaidSearch,1,367.7
17211933,25/4/21,googlePaidSearch,1,557.7
17216149,5/3/21,W+App,1,417.7
17216214,20/5/21,organic,1,1109.7
17226147,28/3/21,organic,1,557.7
17226196,29/4/21,googlePaidSearch,1,732.45
17221614,16/4/21,organic,1,1719.4
17226168,27/3/21,direct,1,757.45
17226215,21/5/21,organic,1,830.65
17236202,6/5/21,organic,1,1682.45
17236196,7/5/21,googlePaidSearch,1,592.7
17236205,9/5/21,organic,1,495.65
17236146,2/3/21,direct,1,582.45
17236195,18/5/21,organic,1,417.7
17236144,8/4/21,organic,1,817.7
17236187,18/4/21,W+App,1,467.7
17231618,11/4/21,organic,1,1032.7
17231688,28/3/21,organic,1,117.7
17236192,24/4/21,direct,1,242.7
17246172,1/4/21,organic,1,617.7
17246205,9/5/21,organic,1,717.7
17246198,1/5/21,organic,1,1117.7
17246188,20/4/21,organic,1,557.7
17256195,27/4/21,organic,1,520.65
17266156,14/3/21,organic,1,1582.45
17266156,23/3/21,organic,1,317.7
17262193,25/5/21,W+App,1,467.7
17261725,1/4/21,W+App,1,1217.7
17266176,5/4/21,direct,1,1220.65
17266163,22/3/21,organic,1,1538.35
17266146,2/3/21,direct,1,2597.2
17276189,20/4/21,organic,1,317.7
17276176,6/4/21,organic,1,367.7
17276174,3/4/21,organic,1,590.65
17271615,7/3/21,organic,1,482.45
17276207,11/5/21,direct,1,717.7
17281956,28/4/21,organic,1,1117.7
17286197,30/4/21,direct,1,587.7
17286179,9/4/21,organic,1,1522.45
17286185,16/4/21,organic,1,5961.45
17286185,17/4/21,organic,1,1473.6
17286185,18/4/21,organic,1,3247.2
17286185,19/4/21,organic,1,1167.7
17286185,16/4/21,googlePaidSearch,1,1273.6
17286157,15/3/21,organic,1,2756.05
17289659,7/4/21,organic,1,1670.8
17296202,6/5/21,direct,1,3261.95
17291616,4/4/21,organic,1,1067.7
17306168,27/3/21,organic,1,367.7
17306186,18/4/21,organic,1,617.7
17305741,21/4/21,organic,1,567.7
17301829,13/4/21,organic,1,773.6
1730.162,4/5/21,organic,1,2597.2
17301497,6/3/21,organic,1,467.7
17306191,24/4/21,organic,1,1167.7
17306191,28/4/21,organic,1,867.7
17316177,9/4/21,direct,1,547.7
17316217,23/5/21,direct,1,327.7
17316179,9/4/21,organic,1,1017.7
17316172,1/4/21,organic,1,1067.7
17316213,19/5/21,organic,1,510.65
17326147,3/3/21,direct,1,1282.45
17326215,20/5/21,organic,1,367.7
17321618,11/4/21,direct,1,567.7
17326207,12/5/21,organic,1,317.7
17326146,2/3/21,organic,1,773.6
17326142,9/3/21,organic,1,3543.95
17326142,17/3/21,organic,1,5104.4
17326191,23/4/21,organic,1,552.45
17326219,25/5/21,W+App,1,167.7
17336189,20/4/21,W+App,1,450.65
17336211,16/5/21,organic,1,992.45
17336196,29/4/21,googlePaidSearch,1,417.7
17336147,4/3/21,organic,1,557.7
17346163,22/3/21,organic,1,277.7
17346157,16/3/21,organic,1,367.7
17346182,12/4/21,organic,1,317.7
17346209,14/5/21,organic,1,367.7
17346189,21/4/21,organic,1,567.7
17346032,19/3/21,organic,1,317.7
17346187,18/4/21,googlePaidSearch,1,367.7
17351607,19/3/21,organic,1,617.7
17356185,17/4/21,googlePaidSearch,1,642.7
17356204,8/5/21,organic,1,742.7
17361495,6/3/21,organic,1,552.7
17365893,10/3/21,organic,1,267.7
17366055,25/4/21,organic,1,492.7
17366055,14/5/21,organic,1,567.7
17366195,27/4/21,organic,1,317.7
1736.162,4/5/21,googlePaidSearch,1,467.7
17376143,4/3/21,organic,1,1042.7
17376205,9/5/21,direct,1,242.7
17376205,9/5/21,googlePaidSearch,1,1123.6
17376171,31/3/21,organic,1,3350.15
17386146,2/3/21,organic,1,1835.4
17386146,27/4/21,googlePaidSearch,1,1562.45
17386206,10/5/21,organic,1,317.7
17386165,24/3/21,organic,1,797.7
17381601,20/5/21,organic,1,217.7
17386177,7/4/21,organic,1,317.7
17386149,6/3/21,organic,1,317.7
17386149,14/3/21,organic,1,317.7
17396182,12/4/21,organic,1,297.7
17391616,18/3/21,organic,1,267.7
17396218,27/5/21,organic,1,567.7
17396191,23/4/21,organic,1,620.65
17406173,3/4/21,organic,1,2388.35
17406141,2/3/21,organic,1,3187.2
17406206,11/5/21,organic,1,817.7
17406204,8/5/21,googlePaidSearch,1,832.45
17401957,28/4/21,googlePaidSearch,1,1671.45
17406187,18/4/21,googlePaidSearch,1,517.7
17416209,14/5/21,organic,1,617.7
17416204,8/5/21,googlePaidSearch,1,552.7
17416169,29/3/21,organic,1,292.7
17416222,29/5/21,W+App,1,717.7
17416165,24/3/21,W+App,1,1117.7
17416212,18/5/21,organic,1,920.65
17426189,21/4/21,organic,1,2132.45
17426152,9/3/21,organic,1,870.65
17426148,19/3/21,organic,1,1862.45
17425454,20/4/21,organic,1,617.7
17426203,7/5/21,organic,1,1167.7
17426197,30/4/21,organic,1,1782.45
17431616,19/3/21,organic,1,5291.45
17436082,2/3/21,organic,1,1217.7
17436082,11/4/21,organic,1,1320.65
17436082,4/5/21,organic,1,1632.45
17436204,8/5/21,googlePaidSearch,1,717.7
17436213,19/5/21,organic,1,1117.7
17436152,9/3/21,organic,1,717.7
17436204,9/5/21,googlePaidSearch,1,1117.7
17436145,1/3/21,organic,1,640.65
17436154,12/3/21,organic,1,732.45
17446146,2/3/21,organic,1,717.7
17441546,15/3/21,referral,1,1067.7
17446183,13/4/21,organic,1,367.7
17446163,22/3/21,organic,1,567.7
17446161,19/3/21,organic,1,470.65
17456148,5/3/21,organic,1,1132.45
17451777,7/4/21,organic,1,557.7
1745.162,3/5/21,organic,1,247.7
17451615,7/3/21,organic,1,367.7
17466142,4/3/21,organic,1,1523.6
17466177,7/4/21,organic,1,2697.2
17466207,21/5/21,organic,1,1273.6
17466184,15/4/21,organic,1,2747.2
17466198,1/5/21,organic,1,1117.7
1746.162,4/5/21,googlePaidSearch,1,577.7
17466189,16/5/21,organic,1,367.7
17466171,31/3/21,organic,1,470.65
17468829,11/4/21,organic,1,1082.45
17466154,11/3/21,organic,1,500.65
17466171,31/3/21,organic,1,1485.4
17466164,23/3/21,direct,1,1632.45
17466201,5/5/21,direct,1,617.7
17476199,2/5/21,organic,1,820.65
17476208,14/5/21,organic,1,1732.45
17476207,20/5/21,organic,1,1117.7
17476207,12/5/21,organic,1,717.7
17486178,8/4/21,organic,1,1067.7
17486204,8/5/21,organic,1,317.7
17486155,12/3/21,organic,1,417.7
17486203,7/5/21,organic,1,817.7
17486181,12/4/21,organic,1,307.7
17486166,25/3/21,organic,1,317.7
17486212,17/5/21,organic,1,613.6
17486157,15/3/21,organic,1,597.2
17491699,29/3/21,organic,1,667.7
17496185,16/4/21,direct,1,867.7
17491464,2/3/21,organic,1,717.7
17496206,10/5/21,organic,1,1117.7
17496182,13/4/21,organic,1,717.7
17496224,31/5/21,organic,1,1117.7
17496205,9/5/21,googlePaidSearch,1,667.7
17496179,9/4/21,organic,1,817.7
17501815,14/4/21,organic,1,367.7
17506145,1/4/21,organic,1,617.7
17506219,30/5/21,organic,1,617.7
17506194,26/4/21,organic,1,954.5
1750.161,7/4/21,organic,1,2392.6
1750.161,14/4/21,organic,1,1072.2
1750.161,28/4/21,organic,1,592.7
17506194,26/4/21,organic,1,442.7
17516221,28/5/21,organic,1,317.7
17516058,15/3/21,organic,1,367.7
17516224,31/5/21,direct,1,567.7
17511617,30/3/21,organic,1,367.7
17516072,16/3/21,organic,1,698.6
17516072,18/3/21,organic,1,972.2
17515942,25/3/21,organic,1,297.7
17526161,16/4/21,googlePaidSearch,1,370.65
17526194,27/4/21,googlePaidSearch,1,1102.45
17522068,11/5/21,organic,1,873.6
17526631,25/3/21,organic,1,2853.1
17536169,28/3/21,organic,1,1647.2
17536208,14/5/21,organic,1,617.7
17536157,15/3/21,organic,1,717.7
17536185,17/4/21,W+App,1,1067.7
17536212,17/5/21,organic,1,302.7
17536221,28/5/21,organic,1,242.7
17535943,29/3/21,organic,1,367.7
17536155,12/3/21,organic,1,567.7
17535459,15/3/21,organic,1,367.7
17536129,17/3/21,organic,1,667.7
17546149,5/3/21,organic,1,967.7
17546149,5/3/21,organic,1,1117.7
17556218,24/5/21,direct,1,547.7
17556204,8/5/21,googlePaidSearch,1,267.7
17556175,4/4/21,organic,1,667.7
17556086,12/5/21,organic,1,817.7
17566198,1/5/21,organic,1,520.65
17566183,13/4/21,organic,1,1382.45
17561621,15/5/21,organic,1,617.7
17566202,6/5/21,organic,1,617.7
17561599,4/3/21,organic,1,717.7
17561599,5/3/21,organic,1,1426.55
17561599,9/4/21,organic,1,2161.95
17566175,15/4/21,googlePaidSearch,1,717.7
17566201,6/5/21,organic,1,1167.7
17566207,12/5/21,organic,1,1214.6
17566143,5/3/21,organic,1,2563.15
17566143,9/3/21,organic,1,1706.45
17566143,15/3/21,organic,1,1404.55
17566143,30/4/21,googlePaidSearch,1,3976.9
17566143,14/5/21,organic,1,1952.45
17571904,22/4/21,organic,1,367.7
17576216,22/5/21,organic,1,317.7
17576213,19/5/21,organic,1,570.65
17576175,5/4/21,organic,1,1582.45
17576182,13/4/21,organic,1,832.45
17571622,27/5/21,organic,1,2941.45
17586208,13/5/21,organic,1,547.7
17586185,18/4/21,organic,1,367.7
17586188,19/4/21,googlePaidSearch,1,1117.7
17586222,29/5/21,organic,1,567.7
17586175,5/4/21,organic,1,317.7
17596153,10/3/21,organic,1,317.7
17596153,24/3/21,organic,1,317.7
17596153,30/3/21,organic,1,520.65
17591837,20/4/21,organic,1,1535.4
17591837,21/4/21,organic,1,1332.45
17596149,6/3/21,direct,1,467.7
17606174,4/4/21,newsletter,1,1067.7
17606216,22/5/21,organic,1,467.7
17601892,26/4/21,organic,1,1270.65
1761.162,3/5/21,social,1,1382.45
17616175,4/4/21,organic,1,567.7
17616212,17/5/21,organic,1,367.7
17616162,10/4/21,organic,1,617.7
1761.162,4/5/21,direct,1,617.7
17626216,22/5/21,W+App,1,617.7
17626178,8/4/21,organic,1,567.7
17626173,2/4/21,organic,1,467.7
17636221,28/5/21,organic,1,1217.7
17636193,25/4/21,direct,1,1167.7
17631548,12/3/21,direct,1,867.7
17631575,15/3/21,organic,1,817.6
17636156,14/3/21,organic,1,1547.2
17646155,13/3/21,W+App,1,367.7
17646181,12/4/21,organic,1,1117.7
17646185,17/4/21,organic,1,832.45
17646146,4/3/21,organic,1,1741.45
17641621,15/5/21,organic,1,817.7
17656164,23/3/21,organic,1,317.7
1765.162,3/5/21,direct,1,317.7
17656204,8/5/21,organic,1,307.7
17656217,23/5/21,organic,1,317.7
17651621,16/5/21,organic,1,587.7
17656188,20/4/21,organic,1,382.7
17666199,3/5/21,googlePaidSearch,1,212.7
17661543,3/4/21,organic,1,667.7
17666189,21/4/21,organic,1,5412.25
17666166,25/3/21,referral,1,28311.25
17666166,26/3/21,referral,1,18016.25
17666166,1/4/21,referral,1,28928.95
17666166,6/4/21,referral,1,18531
17666166,8/4/21,referral,1,12971.7
17676201,4/5/21,organic,1,717.7
17676159,17/3/21,organic,1,1054.7
17676201,4/5/21,organic,1,232.7
17671984,1/5/21,googlePaidSearch,1,420.65
17676207,12/5/21,organic,1,2103.1
17686224,31/5/21,organic,1,4270.95
17681622,26/5/21,organic,1,930.65
17686045,16/5/21,W+App,1,1438.35
17681792,9/4/21,organic,1,3247.2
17686176,6/4/21,direct,1,1047.7
17686159,17/3/21,direct,1,197.7
17686159,31/3/21,direct,1,347.7
17686146,2/3/21,organic,1,1017.7
17691873,18/4/21,googlePaidSearch,1,567.7
17696065,6/3/21,organic,1,367.7
17696065,25/3/21,organic,1,720.65
17706156,17/5/21,organic,1,1232.45
17706149,5/3/21,W+App,1,1373.6
17701925,24/4/21,organic,1,1847.2
17706191,23/4/21,organic,1,576.55
17706204,9/5/21,direct,1,1611.95
17716189,21/4/21,googlePaidSearch,1,317.7
17716165,12/4/21,organic,1,467.7
17716205,9/5/21,googlePaidSearch,1,1117.7
17716153,12/3/21,organic,1,557.7
17716212,17/5/21,organic,1,317.7
17716145,1/3/21,organic,1,547.7
17725973,30/3/21,W+App,1,217.7
17722044,8/5/21,organic,1,467.7
17726166,25/3/21,organic,1,1117.7
17721621,15/5/21,organic,1,617.7
17726169,29/3/21,organic,1,667.7
17731617,30/3/21,organic,1,867.7
17736165,24/3/21,organic,1,567.7
17736216,21/5/21,organic,1,317.7
17731959,28/4/21,direct,1,317.7
17731617,11/4/21,organic,1,327.7
1773.162,12/5/21,direct,1,397.7
1773.162,3/5/21,organic,1,567.7
17736196,29/4/21,W+App,1,817.7
17746204,8/5/21,googlePaidSearch,1,467.7
17746208,13/5/21,organic,1,1270.65
17746213,18/5/21,organic,1,1357.45
17746201,5/5/21,direct,1,751.55
17741622,27/5/21,direct,1,1861.95
17741716,31/3/21,direct,1,467.7
17742244,31/5/21,organic,1,1117.7
17746222,28/5/21,direct,1,673.6
17755754,2/3/21,direct,1,897.2
17756199,3/5/21,googlePaidSearch,1,617.7
17751617,30/3/21,organic,1,667.7
17756189,21/4/21,googlePaidSearch,1,867.7
17751609,8/5/21,organic,1,567.7
17756187,18/4/21,organic,1,370.65
17766081,9/4/21,organic,1,935.4
1776.162,3/5/21,googlePaidSearch,1,2232.45
17772042,8/5/21,organic,1,1077.7
17776215,21/5/21,organic,1,467.7
17776161,19/3/21,organic,1,867.7
17776218,24/5/21,organic,1,1309
17776172,1/4/21,organic,1,4024.2
17786147,6/3/21,organic,1,392.7
17786208,13/5/21,organic,1,842.7
17781615,10/3/21,direct,1,1117.7
17786173,2/4/21,direct,1,567.7
17786171,31/3/21,organic,1,367.7
17791599,15/5/21,organic,1,667.7
17796167,26/3/21,organic,1,1050.65
17790686,12/3/21,organic,1,1572.45
17790686,16/3/21,organic,1,1020.65
17791618,11/4/21,W+App,1,1957.85
17796202,6/5/21,organic,1,2174.7
17796156,14/3/21,organic,1,217.7
17796193,26/4/21,organic,1,342.7
17806205,9/5/21,organic,1,645.65
17806154,11/3/21,organic,1,1432.45
17801619,22/4/21,googlePaidSearch,1,827.7
17816149,6/3/21,organic,1,417.7
17816204,8/5/21,organic,1,617.7
17816218,24/5/21,organic,1,617.7
17816181,12/4/21,organic,1,557.7
17811622,27/5/21,organic,1,297.7
17816216,22/5/21,organic,1,517.7
17821617,30/3/21,organic,1,617.7
17821621,15/5/21,organic,1,567.7
17826212,24/5/21,organic,1,287.7
17826158,16/3/21,organic,1,167.7
17836205,9/5/21,direct,1,367.7
17836202,5/5/21,organic,1,567.7
17831617,30/3/21,organic,1,467.7
17836218,25/5/21,organic,1,1217.7
17836223,30/5/21,organic,1,1117.7
17836173,2/4/21,organic,1,567.7
17836148,4/3/21,organic,1,582.45
17836171,31/3/21,organic,1,1741.45
17846149,5/3/21,organic,1,817.7
17846153,6/4/21,organic,1,417.7
17846146,2/3/21,direct,1,867.7
17841621,16/5/21,organic,1,567.7
17856155,12/3/21,organic,1,367.7
17856193,25/4/21,organic,1,567.7
17856153,11/3/21,direct,1,367.7
17864303,10/3/21,W+App,1,617.7
17866215,20/5/21,organic,1,542.7
17866155,14/3/21,organic,1,651.55
17861616,13/5/21,organic,1,2686.95
17866148,5/3/21,referral,1,792.7
17866187,3/5/21,organic,1,827.7
17866174,3/4/21,organic,1,367.7
17861621,20/3/21,organic,1,317.7
17876163,22/3/21,organic,1,377.7
17871962,29/4/21,direct,1,670.65
17876211,16/5/21,organic,1,632.45
17876202,6/5/21,direct,1,717.7
17886194,14/5/21,organic,1,1067.7
17886194,1/5/21,googlePaidSearch,1,652.65
17896224,31/5/21,direct,1,2345.4
17896171,31/3/21,W+App,1,2132.45
17891608,24/3/21,organic,1,1853.1
17891608,22/4/21,organic,1,6794.7
17906221,28/5/21,googlePaidSearch,1,667.7
17916209,14/5/21,organic,1,917.7
17911491,5/3/21,organic,1,1029.5
17916161,19/3/21,direct,1,1396.7
17916165,24/3/21,direct,1,467.7
17926145,1/3/21,W+App,1,617.7
17926169,29/3/21,organic,1,667.7
17936176,6/4/21,organic,1,920.65
17931614,4/3/21,organic,1,832.45
17931847,15/4/21,organic,1,317.7
17935905,17/3/21,organic,1,417.7
17936178,8/4/21,organic,1,867.7
17946174,3/4/21,organic,1,717.7
17941617,29/3/21,organic,1,1220.65
17946193,25/4/21,googlePaidSearch,1,1132.45
17946221,28/5/21,organic,1,567.7
17956205,9/5/21,googlePaidSearch,1,488.35
17956196,28/4/21,direct,1,1320.95
17956204,8/5/21,googlePaidSearch,1,1420.65
17956168,27/3/21,organic,1,2182.45
17956159,20/3/21,organic,1,817.7
17951723,1/4/21,organic,1,5412.25
17956166,25/3/21,organic,1,25940.45
17966152,9/3/21,organic,1,1067.7
17976215,20/5/21,organic,1,367.7
17976142,23/4/21,googlePaidSearch,1,590.65
17976201,5/5/21,organic,1,582.45
17971615,7/3/21,organic,1,1117.7
17976174,4/4/21,organic,1,717.7
17971618,10/4/21,direct,1,1067.7
17982164,22/5/21,organic,1,876.55
17986177,7/4/21,organic,1,3670.8
17986177,10/4/21,organic,1,3464.9
17981617,1/4/21,organic,1,2132.45
17996221,27/5/21,organic,1,617.7
17995946,4/4/21,organic,1,717.7
17996219,26/5/21,organic,1,1217.7
17996191,29/4/21,organic,1,1067.7
17996148,4/3/21,organic,1,317.7
18006189,20/4/21,googlePaidSearch,1,417.7
18006201,5/5/21,googlePaidSearch,1,967.7
18006175,4/4/21,organic,1,1067.7
18016197,2/5/21,organic,1,367.7
18026145,1/3/21,organic,1,617.7
18021615,6/3/21,organic,1,717.7
18026212,17/5/21,direct,1,1067.7
18021594,17/3/21,organic,1,387.7
18026165,24/3/21,organic,1,717.7
18021618,10/4/21,organic,1,820.65
18021616,18/3/21,organic,1,1582.45
18026173,2/4/21,organic,1,337.7
18035748,25/4/21,organic,1,417.7
18036171,30/3/21,organic,1,317.7
18036145,21/4/21,organic,1,327.7
18036205,10/5/21,organic,1,720.65
1803.162,3/5/21,organic,1,2232.45
18036151,8/3/21,organic,1,1047.7
18035167,14/4/21,organic,1,242.7
18036146,3/3/21,organic,1,492.7
18036178,10/4/21,organic,1,617.7
18036211,16/5/21,organic,1,617.7
18036086,4/5/21,googlePaidSearch,1,597.7
18046165,24/3/21,organic,1,467.7
18046186,18/4/21,direct,1,367.7
18040546,14/3/21,organic,1,567.7
18051618,10/4/21,organic,1,467.7
18056194,27/4/21,organic,1,1270.65
18056195,28/4/21,organic,1,1382.45
18056203,7/5/21,organic,1,567.7
18056191,23/4/21,organic,1,467.7
18056206,10/5/21,direct,1,1250.65
18066167,26/3/21,organic,1,1382.45
18066169,29/3/21,organic,1,1167.7
18066215,21/5/21,organic,1,850.65
18066166,25/3/21,organic,1,632.45
18066148,4/3/21,organic,1,1353.6
18066201,5/5/21,organic,1,1994.15
18066219,28/5/21,W+App,1,1905.4
18066213,18/5/21,organic,1,2335.4
18076044,25/3/21,organic,1,1732.45
18076044,4/4/21,organic,1,1067.7
18076182,13/4/21,organic,1,317.7
18076203,7/5/21,googlePaidSearch,1,467.7
18076185,16/4/21,googlePaidSearch,1,1217.7
18076185,16/4/21,organic,1,1320.65
18076103,5/3/21,organic,1,1582.45
18076163,23/3/21,direct,1,367.7
18071613,4/5/21,organic,1,692.7
18071599,6/5/21,organic,1,992.7
18071899,21/4/21,organic,1,617.7
18086184,23/4/21,organic,1,617.7
18086163,21/3/21,organic,1,717.7
18086169,28/3/21,organic,1,1067.7
18086204,8/5/21,googlePaidSearch,1,317.7
18096216,22/5/21,organic,1,467.7
18096158,16/3/21,organic,1,1379.5
18096177,6/4/21,organic,1,1856.7
18091603,16/5/21,organic,1,367.7
18096178,8/4/21,organic,1,1067.7
18096168,27/3/21,organic,1,367.7
18106204,9/5/21,organic,1,617.7
18106153,10/3/21,organic,1,617.7
18106182,13/4/21,organic,1,617.7
18101606,18/3/21,organic,1,717.7
18106221,28/5/21,organic,1,1167.7
18106205,9/5/21,googlePaidSearch,1,1062.65
18111616,18/3/21,organic,1,1847.4
18111616,24/3/21,organic,1,1842.45
18116219,26/5/21,direct,1,287.7
18116188,20/4/21,direct,1,217.7
18116169,28/3/21,organic,1,567.7
18116207,12/5/21,organic,1,635.4
18116188,20/4/21,googlePaidSearch,1,1906.2
18116188,29/4/21,googlePaidSearch,1,417.7
18116175,5/4/21,organic,1,817.7
18126205,9/5/21,googlePaidSearch,1,317.7
18126205,10/5/21,organic,1,467.7
18126157,19/3/21,organic,1,1117.7
18121619,22/4/21,googlePaidSearch,1,537.7
18126154,11/3/21,organic,1,623.6
18126197,30/4/21,organic,1,2747.2
18121851,18/4/21,googlePaidSearch,1,1170.65
18121806,11/4/21,organic,1,1085.4
18131617,2/4/21,organic,1,1582.45
18136193,25/4/21,organic,1,378.7
18136156,16/3/21,direct,1,622.7
18136178,8/4/21,organic,1,307.7
18136205,9/5/21,organic,1,267.7
18136214,19/5/21,organic,1,370.65
18136196,29/4/21,googlePaidSearch,1,732.45
18131621,15/5/21,organic,1,1117.7
18146195,27/4/21,organic,1,617.7
18141615,6/3/21,direct,1,567.7
18146218,24/5/21,organic,1,342.7
18146205,9/5/21,organic,1,592.7
18146199,3/5/21,organic,1,1117.7
18156162,21/3/21,direct,1,617.7
18156215,20/5/21,newsletter,1,667.7
18151621,15/5/21,organic,1,797.7
18156188,19/4/21,organic,1,317.7
18156219,26/5/21,organic,1,867.7
18156159,17/3/21,organic,1,567.7
18156205,9/5/21,direct,1,573.6
18160625,10/5/21,organic,1,1597.2
18166185,16/4/21,googlePaidSearch,1,317.7
18165776,13/3/21,organic,1,367.7
18166158,17/3/21,organic,1,717.7
18166166,25/3/21,organic,1,1077.7
18166171,31/3/21,organic,1,417.7
18166163,22/3/21,organic,1,567.7
18166177,7/4/21,organic,1,367.7
18171587,17/3/21,organic,1,567.7
18186171,31/3/21,organic,1,297.7
18186141,12/3/21,organic,1,1443.1
18186141,16/3/21,organic,1,6494.7
18186187,18/4/21,organic,1,567.7
18186178,8/4/21,organic,1,471.55
18196204,8/5/21,googlePaidSearch,1,1136.95
18191621,15/5/21,organic,1,567.7
18196188,23/4/21,organic,1,340.65
18196188,20/5/21,organic,1,535.4
18196193,25/4/21,googlePaidSearch,1,812.45
18196168,28/3/21,organic,1,330.65
18196165,28/3/21,organic,1,902.45
18206161,19/3/21,organic,1,417.7
18206149,5/3/21,organic,1,367.7
18201621,17/5/21,direct,1,617.7
18206168,27/3/21,direct,1,717.7
18206208,13/5/21,googlePaidSearch,1,1067.7
18206201,4/5/21,googlePaidSearch,1,317.7
18206191,23/4/21,organic,1,367.7
18206156,13/3/21,organic,1,553.7
18206187,19/4/21,organic,1,267.7
18206151,7/3/21,organic,1,467.7
18206218,25/5/21,organic,1,617.7
18206215,20/5/21,organic,1,870.65
18201622,26/5/21,organic,1,2188.35
18206193,26/4/21,organic,1,2147.2
18216159,17/3/21,organic,1,620.65
18216157,15/3/21,organic,1,557.45
18211223,9/3/21,direct,1,195.65
18211223,9/4/21,direct,1,307.45
18211223,4/5/21,direct,1,267.7
18216187,19/4/21,organic,1,712.7
1821.162,3/5/21,organic,1,417.7
18216154,11/3/21,organic,1,297.7
18216076,23/4/21,organic,1,317.7
18216147,3/3/21,organic,1,850.65
18226199,2/5/21,organic,1,632.45
18226147,20/4/21,googlePaidSearch,1,1217.7
18226206,10/5/21,organic,1,1117.7
18226206,11/5/21,organic,1,717.7
18226145,1/3/21,organic,1,1270.65
18226145,20/4/21,organic,1,1382.45
18231618,10/4/21,direct,1,567.7
18236164,23/3/21,organic,1,670.65
18236211,16/5/21,organic,1,2132.45
18236162,20/3/21,organic,1,820.65
18231616,18/3/21,direct,1,1632.45
18246219,26/5/21,organic,1,667.7
18246219,29/5/21,organic,1,867.7
18249675,15/4/21,direct,1,567.7
18246213,18/5/21,organic,1,327.7
18246202,6/5/21,organic,1,417.7
18246159,17/3/21,organic,1,720.65
18246205,9/5/21,googlePaidSearch,1,1182.45
18246162,26/3/21,organic,1,1373.6
18246206,11/5/21,organic,1,3197.2
18241618,10/4/21,organic,1,870.65
18255946,4/5/21,googlePaidSearch,1,552.45
18256143,5/3/21,organic,1,167.7
18256205,9/5/21,organic,1,464.65
18266204,8/5/21,googlePaidSearch,1,1097.45
18266204,8/5/21,organic,1,542.7
18266215,20/5/21,direct,1,417.7
18266209,14/5/21,organic,1,1273.6
18266153,10/3/21,organic,1,2850.15
18266204,8/5/21,organic,1,1632.45
18266204,8/5/21,organic,1,1441.3
18276145,15/3/21,organic,1,4685.7
18281608,11/3/21,organic,1,367.7
18286156,14/3/21,organic,1,567.7
18286204,9/5/21,organic,1,476.55
18286208,13/5/21,organic,1,1261.95
18286222,29/5/21,organic,1,1067.7
18286173,2/4/21,W+App,1,467.7
18286186,18/4/21,organic,1,1117.7
18286221,28/5/21,organic,1,717.7
18286196,29/4/21,googlePaidSearch,1,1167.7
18281762,8/4/21,organic,1,867.7
18291852,16/4/21,googlePaidSearch,1,720.65
18291615,6/3/21,organic,1,1182.45
18291619,22/4/21,organic,1,867.7
18291308,13/4/21,organic,1,617.7
18296173,2/4/21,organic,1,667.7
18291615,7/3/21,organic,1,817.7
18306221,28/5/21,organic,1,367.7
18306206,11/5/21,organic,1,597.7
18316175,5/4/21,organic,1,567.7
18316206,11/5/21,organic,1,817.7
18311619,21/4/21,organic,1,670.65
18316178,8/4/21,organic,1,2132.45
18321605,21/3/21,organic,1,617.7
18326191,23/4/21,googlePaidSearch,1,613.6
18325261,22/3/21,organic,1,700.15
18322086,13/5/21,organic,1,1062.45
18326219,26/5/21,organic,1,207.7
18326203,7/5/21,googlePaidSearch,1,417.7
18326206,13/5/21,organic,1,1729.5
18344.16,15/3/21,organic,1,3779.65
18344.16,29/4/21,organic,1,1235.4
18344.16,17/5/21,organic,1,1182.45
18342011,4/5/21,googlePaidSearch,1,817.7
18341618,10/4/21,W+App,1,482.45
18340998,5/3/21,organic,1,1194.4
18340998,31/3/21,organic,1,582.45
18340998,7/4/21,organic,1,367.7
18346195,30/4/21,googlePaidSearch,1,717.7
18346177,6/4/21,direct,1,1047.7
18356149,6/3/21,organic,1,207.7
18351681,27/3/21,organic,1,723.6
18356209,14/5/21,organic,1,2647.2
18356209,14/5/21,organic,1,602.7
18351622,26/5/21,organic,1,845.65
18356149,6/3/21,organic,1,2235.4
18356149,7/3/21,W+App,1,1182.45
18356194,27/4/21,direct,1,947.7
18366153,13/3/21,W+App,1,1017.7
18362211,27/5/21,organic,1,617.7
18366189,21/4/21,direct,1,770.65
18365758,26/5/21,organic,1,1382.45
18366163,21/3/21,organic,1,920.65
18375674,23/3/21,organic,1,2132.45
18376173,3/4/21,organic,1,567.7
18376219,30/5/21,organic,1,317.7
18376169,29/3/21,organic,1,317.7
18376145,1/3/21,organic,1,417.7
18371622,27/5/21,organic,1,867.7
18376204,8/5/21,organic,1,717.7
18386214,20/5/21,organic,1,1117.7
18386203,7/5/21,organic,1,717.7
18386207,11/5/21,organic,1,1217.7
18386213,19/5/21,organic,1,1526.55
18386188,19/4/21,googlePaidSearch,1,2591.95
18396149,6/3/21,organic,1,367.7
18396148,5/3/21,organic,1,1117.7
18396174,4/4/21,organic,1,2553.1
18396143,19/3/21,organic,1,10855.35
18396143,31/3/21,organic,1,4250.45
18396143,12/4/21,organic,1,4911.1
18396143,19/4/21,organic,1,1553.1
18396143,26/4/21,organic,1,1567.2
18396143,5/5/21,organic,1,197.7
18396181,12/4/21,direct,1,537.7
18396202,6/5/21,organic,1,717.7
18396202,6/5/21,googlePaidSearch,1,617.7
